"RouteName","rt.uni","Year","english","french","group","count","built","night_lights","population_density","cumulative","change_human_footprint","cat_human"
"DUNNVILLE","68-1",2018,"Blue Jay","Geai bleu","Urban",2,1.19440914866582,0.662007623888183,4.88272523076425,6.73914200331825,3.6,"(4.37,12.5]"
"DUNNVILLE","68-1",2015,"Black-capped Chickadee","Mésange à tête noire","Urban",2,1.19440914866582,0.662007623888183,4.88272523076425,6.73914200331825,3.6,"(4.37,12.5]"
"DUNNVILLE","68-1",2018,"Mourning Dove","Tourterelle triste","Urban",43,1.19440914866582,0.662007623888183,4.88272523076425,6.73914200331825,3.6,"(4.37,12.5]"
"DUNNVILLE","68-1",2017,"American Robin","Merle d'Amérique","Urban",94,1.19440914866582,0.662007623888183,4.88272523076425,6.73914200331825,3.6,"(4.37,12.5]"
"DUNNVILLE","68-1",2015,"Warbling Vireo","Viréo mélodieux","Urban",22,1.19440914866582,0.662007623888183,4.88272523076425,6.73914200331825,3.6,"(4.37,12.5]"
"DUNNVILLE","68-1",2015,"Yellow Warbler","Paruline jaune","Urban",18,1.19440914866582,0.662007623888183,4.88272523076425,6.73914200331825,3.6,"(4.37,12.5]"
"DUNNVILLE","68-1",2015,"Wood Thrush","Grive des bois","Forest",1,1.19440914866582,0.662007623888183,4.88272523076425,6.73914200331825,3.6,"(4.37,12.5]"
"DUNNVILLE","68-1",2015,"American Robin","Merle d'Amérique","Urban",102,1.19440914866582,0.662007623888183,4.88272523076425,6.73914200331825,3.6,"(4.37,12.5]"
"DUNNVILLE","68-1",2017,"Black-capped Chickadee","Mésange à tête noire","Urban",6,1.19440914866582,0.662007623888183,4.88272523076425,6.73914200331825,3.6,"(4.37,12.5]"
"DUNNVILLE","68-1",2015,"Song Sparrow","Bruant chanteur","Urban",35,1.19440914866582,0.662007623888183,4.88272523076425,6.73914200331825,3.6,"(4.37,12.5]"
"DUNNVILLE","68-1",2015,"Northern Cardinal","Cardinal rouge","Urban",8,1.19440914866582,0.662007623888183,4.88272523076425,6.73914200331825,3.6,"(4.37,12.5]"
"DUNNVILLE","68-1",2017,"House Wren","Troglodyte familier","Urban",11,1.19440914866582,0.662007623888183,4.88272523076425,6.73914200331825,3.6,"(4.37,12.5]"
"DUNNVILLE","68-1",2018,"Warbling Vireo","Viréo mélodieux","Urban",26,1.19440914866582,0.662007623888183,4.88272523076425,6.73914200331825,3.6,"(4.37,12.5]"
"DUNNVILLE","68-1",2015,"House Wren","Troglodyte familier","Urban",2,1.19440914866582,0.662007623888183,4.88272523076425,6.73914200331825,3.6,"(4.37,12.5]"
"DUNNVILLE","68-1",2018,"Baltimore Oriole","Oriole de Baltimore","Urban",9,1.19440914866582,0.662007623888183,4.88272523076425,6.73914200331825,3.6,"(4.37,12.5]"
"DUNNVILLE","68-1",2018,"Common Grackle","Quiscale bronzé","Urban",75,1.19440914866582,0.662007623888183,4.88272523076425,6.73914200331825,3.6,"(4.37,12.5]"
"DUNNVILLE","68-1",2015,"Chipping Sparrow","Bruant familier","Urban",36,1.19440914866582,0.662007623888183,4.88272523076425,6.73914200331825,3.6,"(4.37,12.5]"
"DUNNVILLE","68-1",2017,"Yellow Warbler","Paruline jaune","Urban",8,1.19440914866582,0.662007623888183,4.88272523076425,6.73914200331825,3.6,"(4.37,12.5]"
"DUNNVILLE","68-1",2018,"Yellow Warbler","Paruline jaune","Urban",17,1.19440914866582,0.662007623888183,4.88272523076425,6.73914200331825,3.6,"(4.37,12.5]"
"DUNNVILLE","68-1",2018,"House Finch","Roselin familier","Urban",2,1.19440914866582,0.662007623888183,4.88272523076425,6.73914200331825,3.6,"(4.37,12.5]"
"DUNNVILLE","68-1",2017,"Warbling Vireo","Viréo mélodieux","Urban",18,1.19440914866582,0.662007623888183,4.88272523076425,6.73914200331825,3.6,"(4.37,12.5]"
"DUNNVILLE","68-1",2016,"Warbling Vireo","Viréo mélodieux","Urban",16,1.19440914866582,0.662007623888183,4.88272523076425,6.73914200331825,3.6,"(4.37,12.5]"
"DUNNVILLE","68-1",2016,"Yellow Warbler","Paruline jaune","Urban",15,1.19440914866582,0.662007623888183,4.88272523076425,6.73914200331825,3.6,"(4.37,12.5]"
"DUNNVILLE","68-1",2016,"Mourning Dove","Tourterelle triste","Urban",23,1.19440914866582,0.662007623888183,4.88272523076425,6.73914200331825,3.6,"(4.37,12.5]"
"DUNNVILLE","68-1",2016,"Baltimore Oriole","Oriole de Baltimore","Urban",13,1.19440914866582,0.662007623888183,4.88272523076425,6.73914200331825,3.6,"(4.37,12.5]"
"DUNNVILLE","68-1",2016,"Common Grackle","Quiscale bronzé","Urban",35,1.19440914866582,0.662007623888183,4.88272523076425,6.73914200331825,3.6,"(4.37,12.5]"
"DUNNVILLE","68-1",2016,"House Finch","Roselin familier","Urban",11,1.19440914866582,0.662007623888183,4.88272523076425,6.73914200331825,3.6,"(4.37,12.5]"
"DUNNVILLE","68-1",2016,"Chipping Sparrow","Bruant familier","Urban",22,1.19440914866582,0.662007623888183,4.88272523076425,6.73914200331825,3.6,"(4.37,12.5]"
"DUNNVILLE","68-1",2016,"House Wren","Troglodyte familier","Urban",9,1.19440914866582,0.662007623888183,4.88272523076425,6.73914200331825,3.6,"(4.37,12.5]"
"DUNNVILLE","68-1",2017,"Song Sparrow","Bruant chanteur","Urban",33,1.19440914866582,0.662007623888183,4.88272523076425,6.73914200331825,3.6,"(4.37,12.5]"
"DUNNVILLE","68-1",2018,"Chipping Sparrow","Bruant familier","Urban",29,1.19440914866582,0.662007623888183,4.88272523076425,6.73914200331825,3.6,"(4.37,12.5]"
"DUNNVILLE","68-1",2018,"Song Sparrow","Bruant chanteur","Urban",38,1.19440914866582,0.662007623888183,4.88272523076425,6.73914200331825,3.6,"(4.37,12.5]"
"DUNNVILLE","68-1",2018,"Northern Cardinal","Cardinal rouge","Urban",14,1.19440914866582,0.662007623888183,4.88272523076425,6.73914200331825,3.6,"(4.37,12.5]"
"DUNNVILLE","68-1",2016,"Song Sparrow","Bruant chanteur","Urban",19,1.19440914866582,0.662007623888183,4.88272523076425,6.73914200331825,3.6,"(4.37,12.5]"
"DUNNVILLE","68-1",2016,"Northern Cardinal","Cardinal rouge","Urban",4,1.19440914866582,0.662007623888183,4.88272523076425,6.73914200331825,3.6,"(4.37,12.5]"
"DUNNVILLE","68-1",2016,"Black-capped Chickadee","Mésange à tête noire","Urban",4,1.19440914866582,0.662007623888183,4.88272523076425,6.73914200331825,3.6,"(4.37,12.5]"
"DUNNVILLE","68-1",2016,"American Robin","Merle d'Amérique","Urban",82,1.19440914866582,0.662007623888183,4.88272523076425,6.73914200331825,3.6,"(4.37,12.5]"
"DUNNVILLE","68-1",2015,"Blue Jay","Geai bleu","Urban",2,1.19440914866582,0.662007623888183,4.88272523076425,6.73914200331825,3.6,"(4.37,12.5]"
"DUNNVILLE","68-1",2016,"Downy Woodpecker","Pic mineur","Urban",3,1.19440914866582,0.662007623888183,4.88272523076425,6.73914200331825,3.6,"(4.37,12.5]"
"DUNNVILLE","68-1",2016,"Blue Jay","Geai bleu","Urban",2,1.19440914866582,0.662007623888183,4.88272523076425,6.73914200331825,3.6,"(4.37,12.5]"
"DUNNVILLE","68-1",2017,"Mourning Dove","Tourterelle triste","Urban",45,1.19440914866582,0.662007623888183,4.88272523076425,6.73914200331825,3.6,"(4.37,12.5]"
"DUNNVILLE","68-1",2017,"Downy Woodpecker","Pic mineur","Urban",3,1.19440914866582,0.662007623888183,4.88272523076425,6.73914200331825,3.6,"(4.37,12.5]"
"DUNNVILLE","68-1",2017,"Blue Jay","Geai bleu","Urban",3,1.19440914866582,0.662007623888183,4.88272523076425,6.73914200331825,3.6,"(4.37,12.5]"
"DUNNVILLE","68-1",2017,"Baltimore Oriole","Oriole de Baltimore","Urban",10,1.19440914866582,0.662007623888183,4.88272523076425,6.73914200331825,3.6,"(4.37,12.5]"
"DUNNVILLE","68-1",2017,"Common Grackle","Quiscale bronzé","Urban",40,1.19440914866582,0.662007623888183,4.88272523076425,6.73914200331825,3.6,"(4.37,12.5]"
"DUNNVILLE","68-1",2017,"House Finch","Roselin familier","Urban",9,1.19440914866582,0.662007623888183,4.88272523076425,6.73914200331825,3.6,"(4.37,12.5]"
"DUNNVILLE","68-1",2017,"Chipping Sparrow","Bruant familier","Urban",23,1.19440914866582,0.662007623888183,4.88272523076425,6.73914200331825,3.6,"(4.37,12.5]"
"DUNNVILLE","68-1",2017,"Northern Cardinal","Cardinal rouge","Urban",11,1.19440914866582,0.662007623888183,4.88272523076425,6.73914200331825,3.6,"(4.37,12.5]"
"DUNNVILLE","68-1",2015,"Baltimore Oriole","Oriole de Baltimore","Urban",12,1.19440914866582,0.662007623888183,4.88272523076425,6.73914200331825,3.6,"(4.37,12.5]"
"DUNNVILLE","68-1",2015,"Common Grackle","Quiscale bronzé","Urban",71,1.19440914866582,0.662007623888183,4.88272523076425,6.73914200331825,3.6,"(4.37,12.5]"
"DUNNVILLE","68-1",2015,"House Finch","Roselin familier","Urban",3,1.19440914866582,0.662007623888183,4.88272523076425,6.73914200331825,3.6,"(4.37,12.5]"
"DUNNVILLE","68-1",2006,"House Wren","Troglodyte familier","Urban",16,1.19440914866582,0.662007623888183,4.88272523076425,6.73914200331825,3.6,"(4.37,12.5]"
"DUNNVILLE","68-1",2006,"Black-capped Chickadee","Mésange à tête noire","Urban",7,1.19440914866582,0.662007623888183,4.88272523076425,6.73914200331825,3.6,"(4.37,12.5]"
"DUNNVILLE","68-1",2006,"American Robin","Merle d'Amérique","Urban",122,1.19440914866582,0.662007623888183,4.88272523076425,6.73914200331825,3.6,"(4.37,12.5]"
"DUNNVILLE","68-1",2015,"Mourning Dove","Tourterelle triste","Urban",19,1.19440914866582,0.662007623888183,4.88272523076425,6.73914200331825,3.6,"(4.37,12.5]"
"DUNNVILLE","68-1",2006,"Northern Cardinal","Cardinal rouge","Urban",9,1.19440914866582,0.662007623888183,4.88272523076425,6.73914200331825,3.6,"(4.37,12.5]"
"DUNNVILLE","68-1",2006,"Chipping Sparrow","Bruant familier","Urban",38,1.19440914866582,0.662007623888183,4.88272523076425,6.73914200331825,3.6,"(4.37,12.5]"
"DUNNVILLE","68-1",2006,"Song Sparrow","Bruant chanteur","Urban",50,1.19440914866582,0.662007623888183,4.88272523076425,6.73914200331825,3.6,"(4.37,12.5]"
"DUNNVILLE","68-1",2018,"House Wren","Troglodyte familier","Urban",11,1.19440914866582,0.662007623888183,4.88272523076425,6.73914200331825,3.6,"(4.37,12.5]"
"DUNNVILLE","68-1",2006,"House Finch","Roselin familier","Urban",20,1.19440914866582,0.662007623888183,4.88272523076425,6.73914200331825,3.6,"(4.37,12.5]"
"DUNNVILLE","68-1",2018,"Black-capped Chickadee","Mésange à tête noire","Urban",3,1.19440914866582,0.662007623888183,4.88272523076425,6.73914200331825,3.6,"(4.37,12.5]"
"DUNNVILLE","68-1",2006,"Baltimore Oriole","Oriole de Baltimore","Urban",13,1.19440914866582,0.662007623888183,4.88272523076425,6.73914200331825,3.6,"(4.37,12.5]"
"DUNNVILLE","68-1",2018,"American Robin","Merle d'Amérique","Urban",94,1.19440914866582,0.662007623888183,4.88272523076425,6.73914200331825,3.6,"(4.37,12.5]"
"DUNNVILLE","68-1",2006,"Blue Jay","Geai bleu","Urban",3,1.19440914866582,0.662007623888183,4.88272523076425,6.73914200331825,3.6,"(4.37,12.5]"
"DUNNVILLE","68-1",2006,"Warbling Vireo","Viréo mélodieux","Urban",21,1.19440914866582,0.662007623888183,4.88272523076425,6.73914200331825,3.6,"(4.37,12.5]"
"DUNNVILLE","68-1",2006,"Mourning Dove","Tourterelle triste","Urban",64,1.19440914866582,0.662007623888183,4.88272523076425,6.73914200331825,3.6,"(4.37,12.5]"
"DUNNVILLE","68-1",2006,"Common Grackle","Quiscale bronzé","Urban",142,1.19440914866582,0.662007623888183,4.88272523076425,6.73914200331825,3.6,"(4.37,12.5]"
"DUNNVILLE","68-1",2006,"Yellow Warbler","Paruline jaune","Urban",35,1.19440914866582,0.662007623888183,4.88272523076425,6.73914200331825,3.6,"(4.37,12.5]"
"DUNNVILLE","68-1",2006,"Downy Woodpecker","Pic mineur","Urban",2,1.19440914866582,0.662007623888183,4.88272523076425,6.73914200331825,3.6,"(4.37,12.5]"
"AUBURN","68-10",2017,"Scarlet Tanager","Piranga écarlate","Forest",2,0.277777777777778,0.0714285714285714,2.86700563972927,3.21621198893562,1.36363636363636,"[1.63,3.83]"
"AUBURN","68-10",2017,"Common Grackle","Quiscale bronzé","Urban",51,0.277777777777778,0.0714285714285714,2.86700563972927,3.21621198893562,1.36363636363636,"[1.63,3.83]"
"AUBURN","68-10",2015,"House Wren","Troglodyte familier","Urban",21,0.277777777777778,0.0714285714285714,2.86700563972927,3.21621198893562,1.36363636363636,"[1.63,3.83]"
"AUBURN","68-10",2017,"American Robin","Merle d'Amérique","Urban",63,0.277777777777778,0.0714285714285714,2.86700563972927,3.21621198893562,1.36363636363636,"[1.63,3.83]"
"AUBURN","68-10",2017,"Northern Cardinal","Cardinal rouge","Urban",16,0.277777777777778,0.0714285714285714,2.86700563972927,3.21621198893562,1.36363636363636,"[1.63,3.83]"
"AUBURN","68-10",2015,"Wood Thrush","Grive des bois","Forest",2,0.277777777777778,0.0714285714285714,2.86700563972927,3.21621198893562,1.36363636363636,"[1.63,3.83]"
"AUBURN","68-10",2015,"Warbling Vireo","Viréo mélodieux","Urban",26,0.277777777777778,0.0714285714285714,2.86700563972927,3.21621198893562,1.36363636363636,"[1.63,3.83]"
"AUBURN","68-10",2019,"Blue Jay","Geai bleu","Urban",6,0.277777777777778,0.0714285714285714,2.86700563972927,3.21621198893562,1.36363636363636,"[1.63,3.83]"
"AUBURN","68-10",2015,"Black-capped Chickadee","Mésange à tête noire","Urban",11,0.277777777777778,0.0714285714285714,2.86700563972927,3.21621198893562,1.36363636363636,"[1.63,3.83]"
"AUBURN","68-10",2015,"Veery","Grive fauve","Forest",2,0.277777777777778,0.0714285714285714,2.86700563972927,3.21621198893562,1.36363636363636,"[1.63,3.83]"
"AUBURN","68-10",2017,"Wood Thrush","Grive des bois","Forest",3,0.277777777777778,0.0714285714285714,2.86700563972927,3.21621198893562,1.36363636363636,"[1.63,3.83]"
"AUBURN","68-10",2017,"Baltimore Oriole","Oriole de Baltimore","Urban",8,0.277777777777778,0.0714285714285714,2.86700563972927,3.21621198893562,1.36363636363636,"[1.63,3.83]"
"AUBURN","68-10",2015,"Yellow Warbler","Paruline jaune","Urban",9,0.277777777777778,0.0714285714285714,2.86700563972927,3.21621198893562,1.36363636363636,"[1.63,3.83]"
"AUBURN","68-10",2015,"Ovenbird","Paruline couronnée","Forest",1,0.277777777777778,0.0714285714285714,2.86700563972927,3.21621198893562,1.36363636363636,"[1.63,3.83]"
"AUBURN","68-10",2017,"Song Sparrow","Bruant chanteur","Urban",53,0.277777777777778,0.0714285714285714,2.86700563972927,3.21621198893562,1.36363636363636,"[1.63,3.83]"
"AUBURN","68-10",2017,"Warbling Vireo","Viréo mélodieux","Urban",23,0.277777777777778,0.0714285714285714,2.86700563972927,3.21621198893562,1.36363636363636,"[1.63,3.83]"
"AUBURN","68-10",2017,"Chipping Sparrow","Bruant familier","Urban",19,0.277777777777778,0.0714285714285714,2.86700563972927,3.21621198893562,1.36363636363636,"[1.63,3.83]"
"AUBURN","68-10",2015,"American Redstart","Paruline flamboyante","Forest",6,0.277777777777778,0.0714285714285714,2.86700563972927,3.21621198893562,1.36363636363636,"[1.63,3.83]"
"AUBURN","68-10",2017,"House Wren","Troglodyte familier","Urban",29,0.277777777777778,0.0714285714285714,2.86700563972927,3.21621198893562,1.36363636363636,"[1.63,3.83]"
"AUBURN","68-10",2017,"Yellow Warbler","Paruline jaune","Urban",9,0.277777777777778,0.0714285714285714,2.86700563972927,3.21621198893562,1.36363636363636,"[1.63,3.83]"
"AUBURN","68-10",2015,"American Robin","Merle d'Amérique","Urban",78,0.277777777777778,0.0714285714285714,2.86700563972927,3.21621198893562,1.36363636363636,"[1.63,3.83]"
"AUBURN","68-10",2017,"Black-capped Chickadee","Mésange à tête noire","Urban",4,0.277777777777778,0.0714285714285714,2.86700563972927,3.21621198893562,1.36363636363636,"[1.63,3.83]"
"AUBURN","68-10",2017,"Chestnut-sided Warbler","Paruline à flancs marron","Forest",1,0.277777777777778,0.0714285714285714,2.86700563972927,3.21621198893562,1.36363636363636,"[1.63,3.83]"
"AUBURN","68-10",2017,"Ovenbird","Paruline couronnée","Forest",8,0.277777777777778,0.0714285714285714,2.86700563972927,3.21621198893562,1.36363636363636,"[1.63,3.83]"
"AUBURN","68-10",2017,"American Redstart","Paruline flamboyante","Forest",3,0.277777777777778,0.0714285714285714,2.86700563972927,3.21621198893562,1.36363636363636,"[1.63,3.83]"
"AUBURN","68-10",2016,"Least Flycatcher","Moucherolle tchébec","Forest",3,0.277777777777778,0.0714285714285714,2.86700563972927,3.21621198893562,1.36363636363636,"[1.63,3.83]"
"AUBURN","68-10",2019,"Baltimore Oriole","Oriole de Baltimore","Urban",15,0.277777777777778,0.0714285714285714,2.86700563972927,3.21621198893562,1.36363636363636,"[1.63,3.83]"
"AUBURN","68-10",2019,"Common Grackle","Quiscale bronzé","Urban",42,0.277777777777778,0.0714285714285714,2.86700563972927,3.21621198893562,1.36363636363636,"[1.63,3.83]"
"AUBURN","68-10",2016,"Blue Jay","Geai bleu","Urban",8,0.277777777777778,0.0714285714285714,2.86700563972927,3.21621198893562,1.36363636363636,"[1.63,3.83]"
"AUBURN","68-10",2017,"Blue Jay","Geai bleu","Urban",9,0.277777777777778,0.0714285714285714,2.86700563972927,3.21621198893562,1.36363636363636,"[1.63,3.83]"
"AUBURN","68-10",2016,"Mourning Dove","Tourterelle triste","Urban",17,0.277777777777778,0.0714285714285714,2.86700563972927,3.21621198893562,1.36363636363636,"[1.63,3.83]"
"AUBURN","68-10",2019,"Mourning Dove","Tourterelle triste","Urban",13,0.277777777777778,0.0714285714285714,2.86700563972927,3.21621198893562,1.36363636363636,"[1.63,3.83]"
"AUBURN","68-10",2006,"Scarlet Tanager","Piranga écarlate","Forest",3,0.277777777777778,0.0714285714285714,2.86700563972927,3.21621198893562,1.36363636363636,"[1.63,3.83]"
"AUBURN","68-10",2012,"Least Flycatcher","Moucherolle tchébec","Forest",1,0.277777777777778,0.0714285714285714,2.86700563972927,3.21621198893562,1.36363636363636,"[1.63,3.83]"
"AUBURN","68-10",2012,"Blue Jay","Geai bleu","Urban",8,0.277777777777778,0.0714285714285714,2.86700563972927,3.21621198893562,1.36363636363636,"[1.63,3.83]"
"AUBURN","68-10",2012,"Baltimore Oriole","Oriole de Baltimore","Urban",10,0.277777777777778,0.0714285714285714,2.86700563972927,3.21621198893562,1.36363636363636,"[1.63,3.83]"
"AUBURN","68-10",2014,"Mourning Dove","Tourterelle triste","Urban",21,0.277777777777778,0.0714285714285714,2.86700563972927,3.21621198893562,1.36363636363636,"[1.63,3.83]"
"AUBURN","68-10",2019,"Chipping Sparrow","Bruant familier","Urban",9,0.277777777777778,0.0714285714285714,2.86700563972927,3.21621198893562,1.36363636363636,"[1.63,3.83]"
"AUBURN","68-10",2016,"House Wren","Troglodyte familier","Urban",20,0.277777777777778,0.0714285714285714,2.86700563972927,3.21621198893562,1.36363636363636,"[1.63,3.83]"
"AUBURN","68-10",2018,"Warbling Vireo","Viréo mélodieux","Urban",23,0.277777777777778,0.0714285714285714,2.86700563972927,3.21621198893562,1.36363636363636,"[1.63,3.83]"
"AUBURN","68-10",2018,"Yellow Warbler","Paruline jaune","Urban",14,0.277777777777778,0.0714285714285714,2.86700563972927,3.21621198893562,1.36363636363636,"[1.63,3.83]"
"AUBURN","68-10",2018,"Ovenbird","Paruline couronnée","Forest",5,0.277777777777778,0.0714285714285714,2.86700563972927,3.21621198893562,1.36363636363636,"[1.63,3.83]"
"AUBURN","68-10",2014,"Yellow-bellied Sapsucker","Pic maculé","Forest",1,0.277777777777778,0.0714285714285714,2.86700563972927,3.21621198893562,1.36363636363636,"[1.63,3.83]"
"AUBURN","68-10",2017,"Least Flycatcher","Moucherolle tchébec","Forest",4,0.277777777777778,0.0714285714285714,2.86700563972927,3.21621198893562,1.36363636363636,"[1.63,3.83]"
"AUBURN","68-10",2019,"Downy Woodpecker","Pic mineur","Urban",1,0.277777777777778,0.0714285714285714,2.86700563972927,3.21621198893562,1.36363636363636,"[1.63,3.83]"
"AUBURN","68-10",2014,"Least Flycatcher","Moucherolle tchébec","Forest",4,0.277777777777778,0.0714285714285714,2.86700563972927,3.21621198893562,1.36363636363636,"[1.63,3.83]"
"AUBURN","68-10",2018,"Song Sparrow","Bruant chanteur","Urban",54,0.277777777777778,0.0714285714285714,2.86700563972927,3.21621198893562,1.36363636363636,"[1.63,3.83]"
"AUBURN","68-10",2018,"Northern Cardinal","Cardinal rouge","Urban",7,0.277777777777778,0.0714285714285714,2.86700563972927,3.21621198893562,1.36363636363636,"[1.63,3.83]"
"AUBURN","68-10",2018,"Red-breasted Nuthatch","Sittelle à poitrine rousse","Forest",1,0.277777777777778,0.0714285714285714,2.86700563972927,3.21621198893562,1.36363636363636,"[1.63,3.83]"
"AUBURN","68-10",2018,"Black-capped Chickadee","Mésange à tête noire","Urban",5,0.277777777777778,0.0714285714285714,2.86700563972927,3.21621198893562,1.36363636363636,"[1.63,3.83]"
"AUBURN","68-10",2018,"Wood Thrush","Grive des bois","Forest",5,0.277777777777778,0.0714285714285714,2.86700563972927,3.21621198893562,1.36363636363636,"[1.63,3.83]"
"AUBURN","68-10",2015,"Chipping Sparrow","Bruant familier","Urban",24,0.277777777777778,0.0714285714285714,2.86700563972927,3.21621198893562,1.36363636363636,"[1.63,3.83]"
"AUBURN","68-10",2015,"Song Sparrow","Bruant chanteur","Urban",40,0.277777777777778,0.0714285714285714,2.86700563972927,3.21621198893562,1.36363636363636,"[1.63,3.83]"
"AUBURN","68-10",2015,"Northern Cardinal","Cardinal rouge","Urban",6,0.277777777777778,0.0714285714285714,2.86700563972927,3.21621198893562,1.36363636363636,"[1.63,3.83]"
"AUBURN","68-10",2016,"Downy Woodpecker","Pic mineur","Urban",1,0.277777777777778,0.0714285714285714,2.86700563972927,3.21621198893562,1.36363636363636,"[1.63,3.83]"
"AUBURN","68-10",2018,"Baltimore Oriole","Oriole de Baltimore","Urban",20,0.277777777777778,0.0714285714285714,2.86700563972927,3.21621198893562,1.36363636363636,"[1.63,3.83]"
"AUBURN","68-10",2018,"Common Grackle","Quiscale bronzé","Urban",63,0.277777777777778,0.0714285714285714,2.86700563972927,3.21621198893562,1.36363636363636,"[1.63,3.83]"
"AUBURN","68-10",2016,"Warbling Vireo","Viréo mélodieux","Urban",21,0.277777777777778,0.0714285714285714,2.86700563972927,3.21621198893562,1.36363636363636,"[1.63,3.83]"
"AUBURN","68-10",2016,"Nashville Warbler","Paruline à joues grises","Forest",1,0.277777777777778,0.0714285714285714,2.86700563972927,3.21621198893562,1.36363636363636,"[1.63,3.83]"
"AUBURN","68-10",2016,"Yellow Warbler","Paruline jaune","Urban",13,0.277777777777778,0.0714285714285714,2.86700563972927,3.21621198893562,1.36363636363636,"[1.63,3.83]"
"AUBURN","68-10",2016,"Ovenbird","Paruline couronnée","Forest",4,0.277777777777778,0.0714285714285714,2.86700563972927,3.21621198893562,1.36363636363636,"[1.63,3.83]"
"AUBURN","68-10",2016,"American Redstart","Paruline flamboyante","Forest",8,0.277777777777778,0.0714285714285714,2.86700563972927,3.21621198893562,1.36363636363636,"[1.63,3.83]"
"AUBURN","68-10",2016,"Black-capped Chickadee","Mésange à tête noire","Urban",9,0.277777777777778,0.0714285714285714,2.86700563972927,3.21621198893562,1.36363636363636,"[1.63,3.83]"
"AUBURN","68-10",2016,"Wood Thrush","Grive des bois","Forest",2,0.277777777777778,0.0714285714285714,2.86700563972927,3.21621198893562,1.36363636363636,"[1.63,3.83]"
"AUBURN","68-10",2016,"Veery","Grive fauve","Forest",3,0.277777777777778,0.0714285714285714,2.86700563972927,3.21621198893562,1.36363636363636,"[1.63,3.83]"
"AUBURN","68-10",2016,"American Robin","Merle d'Amérique","Urban",50,0.277777777777778,0.0714285714285714,2.86700563972927,3.21621198893562,1.36363636363636,"[1.63,3.83]"
"AUBURN","68-10",2018,"American Redstart","Paruline flamboyante","Forest",2,0.277777777777778,0.0714285714285714,2.86700563972927,3.21621198893562,1.36363636363636,"[1.63,3.83]"
"AUBURN","68-10",2018,"House Wren","Troglodyte familier","Urban",30,0.277777777777778,0.0714285714285714,2.86700563972927,3.21621198893562,1.36363636363636,"[1.63,3.83]"
"AUBURN","68-10",2018,"Veery","Grive fauve","Forest",1,0.277777777777778,0.0714285714285714,2.86700563972927,3.21621198893562,1.36363636363636,"[1.63,3.83]"
"AUBURN","68-10",2018,"American Robin","Merle d'Amérique","Urban",72,0.277777777777778,0.0714285714285714,2.86700563972927,3.21621198893562,1.36363636363636,"[1.63,3.83]"
"AUBURN","68-10",2012,"Mourning Dove","Tourterelle triste","Urban",13,0.277777777777778,0.0714285714285714,2.86700563972927,3.21621198893562,1.36363636363636,"[1.63,3.83]"
"AUBURN","68-10",2006,"Warbling Vireo","Viréo mélodieux","Urban",14,0.277777777777778,0.0714285714285714,2.86700563972927,3.21621198893562,1.36363636363636,"[1.63,3.83]"
"AUBURN","68-10",2006,"Yellow Warbler","Paruline jaune","Urban",11,0.277777777777778,0.0714285714285714,2.86700563972927,3.21621198893562,1.36363636363636,"[1.63,3.83]"
"AUBURN","68-10",2006,"Ovenbird","Paruline couronnée","Forest",5,0.277777777777778,0.0714285714285714,2.86700563972927,3.21621198893562,1.36363636363636,"[1.63,3.83]"
"AUBURN","68-10",2018,"Mourning Dove","Tourterelle triste","Urban",26,0.277777777777778,0.0714285714285714,2.86700563972927,3.21621198893562,1.36363636363636,"[1.63,3.83]"
"AUBURN","68-10",2018,"Downy Woodpecker","Pic mineur","Urban",2,0.277777777777778,0.0714285714285714,2.86700563972927,3.21621198893562,1.36363636363636,"[1.63,3.83]"
"AUBURN","68-10",2018,"Least Flycatcher","Moucherolle tchébec","Forest",3,0.277777777777778,0.0714285714285714,2.86700563972927,3.21621198893562,1.36363636363636,"[1.63,3.83]"
"AUBURN","68-10",2014,"Yellow Warbler","Paruline jaune","Urban",14,0.277777777777778,0.0714285714285714,2.86700563972927,3.21621198893562,1.36363636363636,"[1.63,3.83]"
"AUBURN","68-10",2014,"Ovenbird","Paruline couronnée","Forest",3,0.277777777777778,0.0714285714285714,2.86700563972927,3.21621198893562,1.36363636363636,"[1.63,3.83]"
"AUBURN","68-10",2018,"Chipping Sparrow","Bruant familier","Urban",27,0.277777777777778,0.0714285714285714,2.86700563972927,3.21621198893562,1.36363636363636,"[1.63,3.83]"
"AUBURN","68-10",2017,"Mourning Dove","Tourterelle triste","Urban",19,0.277777777777778,0.0714285714285714,2.86700563972927,3.21621198893562,1.36363636363636,"[1.63,3.83]"
"AUBURN","68-10",2013,"House Wren","Troglodyte familier","Urban",16,0.277777777777778,0.0714285714285714,2.86700563972927,3.21621198893562,1.36363636363636,"[1.63,3.83]"
"AUBURN","68-10",2013,"Black-capped Chickadee","Mésange à tête noire","Urban",7,0.277777777777778,0.0714285714285714,2.86700563972927,3.21621198893562,1.36363636363636,"[1.63,3.83]"
"AUBURN","68-10",2013,"Wood Thrush","Grive des bois","Forest",1,0.277777777777778,0.0714285714285714,2.86700563972927,3.21621198893562,1.36363636363636,"[1.63,3.83]"
"AUBURN","68-10",2013,"Veery","Grive fauve","Forest",4,0.277777777777778,0.0714285714285714,2.86700563972927,3.21621198893562,1.36363636363636,"[1.63,3.83]"
